source_file;ucs_id;ucs_name;surface_ha;nb_uts;texture;profondeur;hydromorphie;position_topo;ph_classe;cailloux
id_ucs_21543.txt;27;Sols calciques à calcaires, peu à moyennement profonds, argilo-sableux (rendzines brunifiées, sols bruns calciques à calcaires dolomitiques) des pentes fortes à très fortes sur cargneules, dolomie et gypse des étages subalpin et alpin;2644.0;2;argilo-sableux;NA;;NA;Basique;NA
id_ucs_21544.txt;28;Sols lessivés et acides, moyennement profonds à profonds (sol bruns lessivés et bruns acides à moder) des boisements clairs de pins à crochets et d’épicéas sur schistes lustrés, calschistes, marnes et calcaires marneux des pentes moyennes à fortes de l’étage subalpin;5308.0;3;NA;NA;;NA;Basique;NA
id_ucs_21545.txt;29;Sols acides à très acides, peu à moyennement profonds (sols bruns ocreux, rankers et sols ocres podzoliques) des pelouses acidophiles à Nard sur granites, gneiss, quartzites, grès ou schistesmicaschistes des pentes moyennes à fortes à replats de l’étage subalpin;28990.0;4;NA;NA;;NA;Acide;NA
id_ucs_21546.txt;30;Sols acides à très acides, peu à moyennement profonds (rankers et podzols humifères à humus brut) des boisements clairs de mélèze et cembro et des landes à rhododendrons sur granites, gneiss, quartzites, grès ou schistes-micaschistes des pentes moyennes à fortes à replats de l’étage subalpin;5526.0;2;NA;NA;;NA;Acide;NA
id_ucs_21547.txt;31;Sols acidifiés à calciques, peu à moyennement profonds, sablo-limoneux à argilo-limono-sableux (rankers et sols bruns calciques) des boisements clairs et landes sur schistes lustrés et calschistes des pentes moyennes à fortes à replats de l’étage subalpin;5839.0;5;sablo-limono-argileux;NA;;NA;Basique;caillouteux
id_ucs_21548.txt;32;Sols peu acidifiés, localement calcaires, moyennement profonds à profonds, limono-argileux (sols bruns faiblement lessivés et bruns +/- saturés à calcaires) des pelouses calcicoles à Seslérie sur schistes lustrés, calschistes, marnes et calcaires marneux des pentes moyennes à fortes de l’étage subalpin;11145.0;4;limono-argileux;NA;hydromorphe;NA;Basique;NA
id_ucs_21549.txt;33;Sols calciques à calcaires peu profonds lithiques et sols profonds colluvionnés (lithosols à mor calcique, sols bruns colluviaux +/- saturés) des boisements clairs de pins à crochets et d’épicéas et pelouses associées sur calcaires durs des pentes moyennes à fortes de l’étage subalpin;1632.0;2;NA;NA;;NA;Basique;NA
id_ucs_21550.txt;34;Sols peu profonds lithiques calciques à calcaires et sols profonds colluvionnés, argilo-limono-sableux à limono-argilo-sableux (lithosols à mor calcique, sols bruns colluviaux +/- saturés) des pelouses sur calcaires durs des pentes moyennes à fortes de l’étage subalpin;6627.0;5;argilo-limono-sableux;NA;;NA;Basique;NA
id_ucs_21551.txt;35;Sols calciques, peu àmoyennement profonds, limono-argilosableux (sols pierreux calciques à calcaires gypseux) des pelouses calcicoles à Seslérie sur calcaires tendres très altérables (cargneules, dolomie et gypse) des pentes moyennes à fortes de l’étage subalpin;1927.0;1;limono-argileux;superficiel;;NA;Basique;caillouteux
id_ucs_21552.txt;36;Sols acides à très acides, peu à moyennement profonds, limoneux (rankers et sols bruns ocreux) des moraines issues principalement de roches siliceuses des pentes moyennes à replats des étages subalpin et montagnard;10469.0;4;limoneux;superficiel;;NA;Acide;NA
id_ucs_21553.txt;37;Sols calcaires, peu à moyennement profonds, limono-argilosableux (rendosols et calcosols) des moraines issues principalement de roches carbonatées des pentes moyennes à replats des étages subalpin et montagnard;3442.0;4;limono-argileux;NA;;NA;Basique;NA
id_ucs_21554.txt;38;Sols acides à calcaires, peu à moyennement profonds, limono-argilo-sableux, localement hydromorphes (rendzines, sols bruns calciques, sol bruns et sols hydromorphes) de moraines issues de roches indifférenciées des pentes moyennes à replats des étages subalpin et montagnard;8963.0;8;limono-argilo-sableux;superficiel;hydromorphe;NA;Basique;NA
id_ucs_21555.txt;39;Sols saturés, peu à moyennement profonds, argilo-limonosableux, hydromorphes (sols hydromorphes) de moraines issues de roches indifférenciées des pentes faibles et replats des étages subalpin et montagnard;2605.0;1;argilo-limoneux;superficiel;hydromorphe;bord de cours d'eau;NA;NA
id_ucs_21556.txt;40;Sols saturés, irrégulièrement profonds, limoneux, très localement hydromorphes (sols alluviaux bruts à galets) du lit mineur des torrents et rivières des étages subalpin et montagnard des massifs non calcaires;7728.0;2;limoneux;profond;hydromorphe;bord de cours d'eau;Basique;caillouteux
id_ucs_21557.txt;41;Sols alluviaux acides, irrégulièrement profonds,limonoargilo-sableux, très localement hydromorphes (sols alluviaux acides) du lit majeur des torrents et rivières des étages subalpin et montagnard des massifs non calcaires;711.0;2;limono-sableux;profond;hydromorphe;bord de cours d'eau;Acide;NA
id_ucs_21558.txt;42;Sols alluviaux acides, moyennement profonds à profonds hydromorphes, limono-argilo-sableux (sols alluviaux à pseudogley et gley) du lit majeur des torrents et rivières des étages subalpin et montagnard des massifs non calcaires;51.0;2;limono-argilo-sableux;profond;hydromorphe;bord de cours d'eau;Acide;NA
id_ucs_21559.txt;43;Sols alluviaux acides, profonds, argilo-sableux très hydromorphes (sols alluviaux à pseudogley-gley et tourbes acides - marécages et tourbières) du lit majeur des torrents et rivières des étages subalpin et montagnard des massifs non calcaires;178.0;3;argilo-sableux;NA;hydromorphe;bord de cours d'eau;Acide;NA
id_ucs_21560.txt;44;Sols alluviaux calcaires, irrégulièrement profonds, limonoargilo-sableux à argilo-limono-sableux (sols alluviaux calcaires) du lit majeur des torrents et rivières des étages subalpin et montagnard desmassifs calcaires;2591.0;3;limono-sablo-argileux;profond;;bord de cours d'eau;Basique;caillouteux
id_ucs_21561.txt;45;Sols alluviaux calcaires, profonds, limono-argilo-sableux, très hydromorphes (sols alluviaux à pseudogley-gley et tourbes carbonatées - marécages et tourbières) du lit majeur des torrents et rivières des étages subalpin et montagnard des massifs calcaires;226.0;4;limono-argilo-sableux;profond;hydromorphe;bord de cours d'eau;Basique;NA
id_ucs_21562.txt;67;Sols acides à méso-saturés, superficiels à moyennement profonds, limono-sablo-argileux (rankers, sols bruns acides et lessivés), des forêts mixtes à Chênes (et pins sylvestres) et prairies associées des pentes moyennes à faibles du collinéen supérieur sur granites, gneiss, quartzites et grès;2792.0;4;limono-sablo-argileux;superficiel;hydromorphe;bord de cours d'eau;Acide;NA
id_ucs_21563.txt;68;Sols acides (rankers, sols bruns acides et lessivés) des prairies d’Avoine élevée des pentes moyennes à faibles du collinéen supérieur sur granites, gneiss, quartzites et grès;553.0;3;NA;NA;;NA;Acide;NA
id_ucs_21564.txt;69;Sols acides, limono-sableux à limono-sablo-argileux (rankers, sols bruns acides et lessivés), localement hydromorphes, des prairies d’Avoine élevée des pentes moyennes à faibles du collinéen supérieur sur granites, gneiss, quartzites et grès;2662.0;5;limono-sablo-argileux;NA;hydromorphe;bord de cours d'eau;Acide;NA
id_ucs_21565.txt;70;Sols acides à méso-saturés ou calciques, argilo-limonosableux ( sols bruns acides, bruns et bruns calciques à calcaires) des prairies à Brome et des forêts feuillues à Chênes (et pins sylvestres) des pentes moyennes à faibles du collinéen supérieur sur schistes lustrés et calschistes;259.0;5;argilo-limoneux;NA;;NA;Acide;NA
id_ucs_21566.txt;71;Sols acides à méso saturés, limono-sablo-argileux (rankers, sols bruns acides et lessivés), des forêts feuillues de chênes et charmes des pentes moyennes à faibles du collinéen inférieur sur roches de type schisteux et calcschistes;877.0;3;limono-sablo-argileux;NA;;NA;Acide;NA
id_ucs_21567.txt;72;Sols acides, limono-sableux à limono-sablo-argileux ( sols bruns acides et lessivés) des prairies à Brome des pentes moyennes à faibles du collinéen inférieur sur schistes et micaschistes;1211.0;2;limono-sablo-argileux;NA;;NA;Acide;NA
id_ucs_21568.txt;73;Sols saturés, peu profonds, limoneux à limono-sableux (sols bruns à bruns calciques), des prairies de glacis et replats du collinéen (et du montagnard) sur gypse;141.0;1;limono-sableux;NA;;NA;NA;NA
id_ucs_21569.txt;74;Sols saturés, moyennement profonds à profonds, limoneux (sols bruns), des prairies de glacis et replats du collinéen (et du montagnard) sur cargneules;184.0;1;limoneux;NA;;NA;Acide;NA
id_ucs_21570.txt;75;Sols tourbeux et organo-argileux des secteurs marécageux du collinéen (et du montagnard) sur matériaux calcaires;92.0;3;argileux;NA;hydromorphe;bord de cours d'eau;Basique;NA
id_ucs_21571.txt;76;Sols calcaires et saturés, argilo-limono-sableux (sols bruns, bruns calciques à calcaires), localement hydromorphes et à affleurements rocheux des glacis et replats du collinéen (et du montagnard) sur moraines wurmiennes indifférenciées;1721.0;5;argilo-limono-sableux;NA;;NA;Basique;NA
id_ucs_21572.txt;77;Sols tourbeux et argileux, hydromorphes à pseudogley des secteurs marécageux du collinéen (et du montagnard) sur matériaux acides;178.0;2;argileux;NA;hydromorphe;bord de cours d'eau;NA;NA
id_ucs_21573.txt;78;Sols faiblement acides, saturés et carbonatés, limono-argilosableux (sols bruns, bruns calciques et calcaires, rendzines) des prairies à Brome et des bois feuillus de chênes et charmes des pentes moyennes à faibles du collinéen inférieur sur schistes lustrés, calschistes et calcaires marneux;7649.0;6;limono-argileux;NA;;NA;Basique;NA
id_ucs_21574.txt;79;Sols acides, superficiels, limono-sableux à limono-sabloargileux (rankers) des bois feuillus de chênes pubescents et de pins sylvestres (thermophiles) des pentes moyennes à faibles du collinéen inférieur sur granites, gneiss, quartzites et grès, schistes et micaschiste;437.0;1;limono-sableux;superficiel;;NA;Acide;NA
id_ucs_21575.txt;80;Sols acides, peu profonds, limono-sablo-argileux (rankers et sols bruns acides) des vignes et vergers des pentes moyennes à fortes du collinéen inférieur sur schistes et micaschistes;391.0;1;limono-sablo-argileux;superficiel;;NA;Acide;NA
id_ucs_21577.txt;46;Sols acides à très acides (sols bruns acides, podzolisés et podzols) des forêts résineuses intra-alpines d’épicéas et de pins sylvestres des pentesmoyennes à fortes et replats dumontagnard supérieur sur granites, gneiss, quartzites, grès ou schistes-micaschistes;24753.0;7;NA;superficiel;;NA;Acide;caillouteux
id_ucs_21578.txt;47;Sols acides, limono-argilo-sableux (sols bruns acides, podzolisés et lessivés) des prairies à nard des pentes moyennes à fortes et replats du montagnard supérieur sur granites, gneiss, quartzites, grès ou schistes-micaschiste;3537.0;3;limono-argilo-sableux;NA;;NA;Acide;NA
id_ucs_21579.txt;48;Sols faiblement acides, limono-argilo-sableux (sols bruns et bruns acides) des forêts résineuses intra-alpines d’épicéas et de pins sylvestres de pentes moyennes à fortes et replats du montagnard supérieur sur schistes lustrés et calschistes;1212.0;2;limono-argilo-sableux;NA;;NA;Acide;NA
id_ucs_21580.txt;49;Sols faiblement acides, limono-argilo-sableux (sols bruns et bruns acides) des prairies à Brome de pentes moyennes à fortes et replats du montagnard supérieur (subalpin-alpin) sur schistes lustrés et calschistes;558.0;2;limono-argilo-sableux;NA;;NA;Acide;NA
id_ucs_21581.txt;50;Sols faiblement acides à calciques, limono-argilo-sableux (sols bruns calciques, rendzines brunifiées et sols lithocalciques humifères) des forêts résineuses d’épicéas et de pins sylvestre des pentes moyennes à fortes et replats du montagnard supérieur (subalpin-alpin) sur marnes et calcaires marneux;3986.0;3;limono-argilo-sableux;NA;;NA;Basique;NA
id_ucs_21582.txt;51;Sols calciques à calcaire, limono-argilo-sableuxs (sols bruns calciques, rendzines brunifiées et sols lithocalciques humifères) des prairies à Brome des pentes moyennes à fortes et replats du montagnard supérieur (subalpin-alpin) sur marnes et calcaires marneux;1248.0;4;limono-argilo-sableux;NA;;NA;Basique;NA
id_ucs_21583.txt;52;Sols acides peu profonds (rankers, sols bruns acides et podzolisés) des forêts résineuses de sapins et d’épicéas des pentes moyennes à fortes et replats du montagnard inférieur sur granites, gneiss, quartzites, grès ou schistes-micaschistes;16301.0;4;NA;NA;;NA;Acide;NA
id_ucs_21584.txt;53;Sols acides (rankers, sols bruns acides à lessivés et podzolisés) des prairies à Trisète des pentes moyennes à fortes et replats du montagnard inférieur sur granites, gneiss, quartzites, grès ou schistesmicaschistes;2526.0;2;NA;NA;;NA;Acide;NA
id_ucs_21585.txt;54;Sols saturés et calciques, parfois acides, limono-argilosableux (sols bruns,localement acides et sols bruns calciques) des forêts résineuses et feuillues de Sapin-Epicéa (-Pin sylvestre) et Hêtre des pentes moyennes à fortes et replats du montagnard inférieur sur schistes lustrés et calschistes;5017.0;3;limono-argileux;NA;;NA;Acide;NA
id_ucs_21586.txt;55;Sols calciques à calcaires, limono-argilo-sableux (sols bruns et bruns calciques à calcaires) des prairies à Trisète des pentes moyennes à fortes du montagnard inférieur sur schistes lustrés et calschistes;1944.0;2;limono-argilo-sableux;NA;;NA;Acide;NA
id_ucs_21587.txt;56;Sols calciques à calcaires, argilo-limono-sableux (sols bruns calciques, calcaires et rendzines) des forêts résineuses et feuillues de Sapin-Epicéa (-Pin sylvestre) et Hêtre des pentes moyennes et replats du montagnard inférieur sur marnes et calcaires marneux;3983.0;4;argilo-limono-sableux;NA;;NA;Basique;NA
id_ucs_21588.txt;57;Sols calciques à calcaires, argilo-limono-sableux (sols bruns et bruns calciques à calcaires) des prairies à Trisète des pentes moyennes à fortes du montagnard inférieur sur marnes et calcaires marneux;829.0;2;argilo-limono-sableux;NA;;NA;Acide;NA
id_ucs_21590.txt;59;Sols acides, sablo-argilo-limoneux à limono-argilo-sableux (sols bruns acides et lessivés à podzolisés) des forêts feuillues de Hêtre (avec sapin et épicéa) des pentes fortes à moyennes du montagnard (au subalpin) sur granites, gneiss, quartzites, grès ou schistes-micaschistes;10500.0;6;sablo-argilo-limoneux;superficiel;;NA;Acide;caillouteux
id_ucs_21591.txt;60;Sols acides à très acides, limono-argilo-sableux (sols bruns acides et lessivés) des prairies d’Avoine élevée des pentes fortes à moyennes du montagnard inférieur sur granites, gneiss, quartzites, grès ou schistes-micaschistes;2111.0;2;limono-argilo-sableux;NA;;NA;Acide;NA
id_ucs_21592.txt;61;Sols calciques et calcaires, argilo-limono-sableux (sols bruns calciques et calcaires) des forêts feuillues de Hêtre pur et des prairies associées des pentes fortes à moyennes du montagnard inférieur sur marnes et calcaires marneux;1324.0;6;argilo-limono-sableux;NA;;NA;Basique;NA
id_ucs_21593.txt;62;Sols saturés (gypseux), peu profonds, limono-argilo-sableux et caillouteux des versants forestiers de pente moyenne à forte du montagnard (et du collinéen) sur gypse;2125.0;3;limono-argilo-sableux;NA;;versant;Basique;caillouteux
id_ucs_21594.txt;63;Sols saturés, superficiels, limoneux des versants forestiers de pente moyenne à forte du montagnard et du collinéen sur cargneules;1887.0;2;limoneux;superficiel;hydromorphe;versant;Acide;NA
id_ucs_21595.txt;64;Sols saturés superficiels des versants forestiers du montagnard sur roches basiques (brèche basaltique et serpentinite);623.0;1;NA;superficiel;hydromorphe;versant;NA;NA
id_ucs_21596.txt;65;Sols désaturés à calcaires, profonds, sablo-limoneux (sols bruns et bruns calcaires) des pentes (fortes) boisées et pentes (faibles à moyennes) cultivées du montagnard et du collinéen sur molasse siliceuse à carbonatée;7589.0;5;sablo-limoneux;NA;hydromorphe;NA;Basique;NA
id_ucs_21597.txt;66;Sols saturés et calciques, sableux, des pentes fortes (et falaises) boisées du montagnard sur flyschs calcaires ou siliceux;112.0;2;sableux;profond;;NA;Basique;NA
id_ucs_21598.txt;82;Sols colluviaux et alluviaux, acides, moyennement profonds, sableux à limoneux, localement hydromorphes des bas de pentes faibles et des vallées du collinéen inférieur sur colluvions et alluvions de gneiss, schistes et micaschistes;2090.0;4;sablo-limoneux;NA;;bord de cours d'eau;Acide;caillouteux
id_ucs_21599.txt;83;Sols superficiels (régosols) des pentes faibles du collinéen et du montagnard sur matériaux morainiques récents;120.0;1;NA;superficiel;;NA;NA;caillouteux
id_ucs_21600.txt;84;Sols acides, irrégulièrement profonds, limono-sablo-argileux (sols bruns, bruns acides et colluviaux), des versants principalement sous forêts, des pentes faibles à moyennes du collinéen sur moraines de schistes et marnes;5693.0;3;argilo-limono-sableux;superficiel;;versant;Acide;NA
id_ucs_21601.txt;85;Sols calciques, peu à moyennement profonds, limoneux à limono-argilo-sableux, parfois humifères ( (sols bruns calciques à calcaires, localement hydromorphes), des versants principalement forestiers de pente moyenne à forte du collinéen sur moraines wurmiennes calcaires;1311.0;4;limono-argilo-sableux;NA;hydromorphe;versant;Basique;NA
id_ucs_21602.txt;86;Sols désaturés à calcaires, généralement peu profonds, limoneux (sols bruns calciques et calcaires, parfois hydromorphes) des thalwegs des pente moyenne à forte du collinéen et du montagnard de moraines wurmiennes indifférenciées;14105.0;4;limoneux;superficiel;hydromorphe;NA;Basique;NA
id_ucs_21603.txt;87;Sols irrégulièrement calcaires, peu profonds, limono-argilosableux (rendzines plus ou moins brunifiées) des pentes moyennes à replats du collinéen et montagnard sur moraines et cônes alluviaux de calschistes;1852.0;2;limono-argileux;NA;;NA;Basique;NA
